T,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,Wb1,Wb2,Wb3
13.329999999998051,-2.0144928065515075,-3.455693668766407,1.0,4.342552737141322,-2.53148632070868,0.0,-0.4870719536663332,0.3138774120643569,0.0,-0.390615153871274,-0.6365748972027169,-0.007445235008300466,-0.3883164455758298,-0.5592313272092232,-0.30420070657538184
13.33099999999805,-2.0101486643777293,-3.458222425914856,1.0,4.345730467093434,-2.526027310652964,0.0,-0.4874595605185583,0.3132440105935091,0.0,-0.38985214443601435,-0.6373054473272683,-0.0074466319894136435,-0.3875574915512453,-0.5597575308821824,-0.3047620821391933
13.33199999999805,-2.005801347904832,-3.4607457220580593,1.0,4.348901334543961,-2.52056431165533,0.0,-0.48784640971472537,0.3126098859973587,0.0,-0.3890880903780738,-0.638035201314427,-0.007448004120409413,-0.38679750827548176,-0.5602829227411708,-0.30532309214987596
13.33299999999805,-2.001450863997809,-3.463263553211396,1.0,4.3520653344856814,-2.5150973323425845,0.0,-0.488232500235169,0.31197503905769675,0.0,-0.3883229924516607,-0.6387641544216542,-0.007449351383233105,-0.38603649646245725,-0.5608075003923128,-0.3058837315874437
13.33399999999805,-1.9970972195266938,-3.4657759153988517,1.0,4.355222461922189,-2.5096263813478656,0.0,-0.48861783106093226,0.3113394705609375,0.0,-0.38755685141924995,-0.6394923018980153,-0.0074506737599100425,-0.3852744568341169,-0.5613312614398519,-0.30644399542428874
13.334999999998049,-1.9927404213664723,-3.468282804653071,1.0,4.358372711867957,-2.5041514673105354,0.0,-0.48900240117378063,0.3107031812981161,0.0,-0.3867896680515934,-0.6402196389842493,-0.00745197123254876,-0.3845113901204437,-0.5618542034861842,-0.3070038786252497
13.335999999998048,-1.9883804763971236,-3.4707842170153342,1.0,4.36151607934831,-2.4986725988762304,0.0,-0.48938620955620615,0.31006617206490394,0.0,-0.38602144312774755,-0.6409461609128201,-0.007453243783340113,-0.3837472970594862,-0.5623763241318819,-0.30756337614766377
13.336999999998048,-1.9840173915035835,-3.4732801485355767,1.0,4.364652559399453,-2.493189784696817,0.0,-0.48976925519143716,0.30942844366161343,0.0,-0.3852521774350919,-0.6416718629079804,-0.007454491394557727,-0.38298217839737625,-0.5628976209757219,-0.30812248294142836
13.337999999998047,-1.9796511735757836,-3.4757705952723668,1.0,4.367782147068436,-2.4877030334304377,0.0,-0.49015153706344144,0.3087899968932133,0.0,-0.38448187176935444,-0.6423967401858239,-0.00745571404855877,-0.38221603488835526,-0.5634180916147101,-0.30868119394905424
13.338999999998046,-1.9752818295085652,-3.478255553292957,1.0,4.370904837413222,-2.482212353741406,0.0,-0.49053305415694165,0.3081508325693255,0.0,-0.38371052693462493,-0.6431207879543571,-0.007456911727785676,-0.3814488672947864,-0.5639377336441151,-0.3092395041057362
13.339999999998046,-1.9709093662017194,-3.4807350186732595,1.0,4.3740206255026575,-2.476717754300255,0.0,-0.49091380545741803,0.3075109515042412,0.0,-0.3829381437433807,-0.6438440014135528,-0.007458084414765864,-0.38068067638718067,-0.5644565446574924,-0.30979740833940606
13.340999999998045,-1.96653379055995,-3.483208987497867,1.0,4.377129506416496,-2.471219243783691,0.0,-0.49129378995111894,0.3068703545169241,0.0,-0.3821647230165039,-0.6445663757554152,-0.007459232092112467,-0.3799114629442143,-0.5649745222467139,-0.3103549015707971
13.341999999998045,-1.962155109492913,-3.4856774558600305,1.0,4.380231475245373,-2.4657168308746447,0.0,-0.4916730066250645,0.30622904243102683,0.0,-0.3813902655833083,-0.6452879061640345,-0.007460354742524988,-0.37914122775275544,-0.5654916640019918,-0.3109119787134991
13.342999999998044,-1.957773329915131,-3.488140419861709,1.0,4.383326527090865,-2.460210524262161,0.0,-0.4920514544670609,0.30558701607488664,0.0,-0.3806147722815511,-0.6460085878156607,-0.007461452348790365,-0.37836997160787544,-0.5660079675119146,-0.3114686346740299
13.343999999998044,-1.9533884587460322,-3.4905978756135463,1.0,4.386414657065462,-2.4547003326414494,0.0,-0.49242913246570436,0.30494427628154147,0.0,-0.37983824395745724,-0.6467284158787578,-0.00746252489378324,-0.3775976953128736,-0.5665234303634697,-0.31202486435189114
13.344999999998043,-1.9490005029099264,-3.4930498192348836,1.0,4.389495860292586,-2.449186264713855,0.0,-0.49280603961039,0.3043008238887352,0.0,-0.3790606814657407,-0.6474473855140713,-0.007463572360467241,-0.37682439967929804,-0.5670380501420745,-0.31258066263963347
13.345999999998043,-1.9446094693359828,-3.495496246853775,1.0,4.392570131906606,-2.4436683291868277,0.0,-0.4931821748913214,0.3036566597389237,0.0,-0.37828208566962007,-0.6481654918746916,-0.007464594731894647,-0.37605008552696156,-0.5675518244316053,-0.31313602442292027
13.346999999998042,-1.9402153649582674,-3.497937154606963,1.0,4.395637467052808,-2.438146534773973,0.0,-0.4935575372995136,0.30301178467929013,0.0,-0.3775024574408474,-0.6488827301061122,-0.007465591991207776,-0.37527475368396995,-0.5680647508144228,-0.31369094458058605
13.347999999998041,-1.9358181967156582,-3.5003725386399283,1.0,4.398697860887461,-2.4326208901949413,0.0,-0.4939321258268087,0.30236619956174066,0.0,-0.37672179765971586,-0.6495990953463057,-0.007466564121639707,-0.3744984049867303,-0.5685768268714069,-0.3142454179847103
13.34899999999804,-1.9314179715518844,-3.502802395106867,1.0,4.401751308577786,-2.42709140417548,0.0,-0.4943059394658787,0.30171990524292025,0.0,-0.3759401072150875,-0.6503145827257807,-0.007467511106514668,-0.373721040279978,-0.5690880501819824,-0.31479943950067496
13.34999999999804,-1.9270146964154897,-3.5052267201707106,1.0,4.40479780530198,-2.421558085447387,0.0,-0.4946789772102364,0.30107290258421554,0.0,-0.3751573870044087,-0.6510291873676515,-0.007468432929249147,-0.37294266041679264,-0.5695984183241496,-0.31535300398723404
13.35099999999804,-1.922608378259871,-3.5076455100031056,1.0,4.407837346249192,-2.416020942748559,0.0,-0.4950512380542391,0.3004251924517701,0.0,-0.37437363793373657,-0.6517429043876987,-0.007469329573351613,-0.37216326625862417,-0.5701079288745112,-0.31590610629657245
13.35199999999804,-1.918199024043194,-3.5100587607844598,1.0,4.410869926619581,-2.4104799848228837,0.0,-0.49542272099310336,0.2997767757164804,0.0,-0.37358886091774784,-0.6524557288944445,-0.007470201022424128,-0.3713828586753019,-0.5706165794083067,-0.31645874127438156
13.352999999998039,-1.9137866407284312,-3.51246646870392,1.0,4.413895541624287,-2.4049352204202914,0.0,-0.49579342502290835,0.29912765325401086,0.0,-0.3728030568797655,-0.6531676559892134,-0.007471047260163566,-0.37060143854506084,-0.5711243674994388,-0.3170109037599201
13.353999999998038,-1.9093712352833374,-3.5148686299593876,1.0,4.416914186485453,-2.3993866582967205,0.0,-0.4961633491406059,0.2984778259447983,0.0,-0.3720162267517746,-0.6538786807662029,-0.007471868270360449,-0.36981900675455787,-0.5716312907205047,-0.3175625885860822
13.354999999998038,-1.9049528146804284,-3.517265240757528,1.0,4.419925856436234,-2.393834307214093,0.0,-0.49653249234402924,0.29782729467405833,0.0,-0.37122837147444093,-0.6545887983125517,-0.007472664036901389,-0.3690355641988902,-0.5721373466428267,-0.3181137905794673
13.355999999998037,-1.9005313858970185,-3.519656297313753,1.0,4.422930546720775,-2.3882781759403606,0.0,-0.4969008536318975,0.29717606033179866,0.0,-0.37043949199713616,-0.6552980037084025,-0.007473434543768698,-0.3682511117816206,-0.572642532836479,-0.31866450456044193
13.356999999998036,-1.8961069559151347,-3.5220417958522643,1.0,4.42592825259427,-2.382718273249397,0.0,-0.49726843200382964,0.2965241238128158,0.0,-0.3696495892779456,-0.6560062920269807,-0.007474179775041778,-0.3674656504147851,-0.5731468468703238,-0.3192147253432171
13.357999999998036,-1.8916795317215556,-3.5244217326060334,1.0,4.42891896932293,-2.3771546079210477,0.0,-0.49763522646034913,0.2958714860167089,0.0,-0.36885866428369474,-0.6567136583346578,-0.007474899714897731,-0.3666791810189195,-0.5736502863120382,-0.3197644477359118
13.358999999998035,-1.8872491203077761,-3.526796103816823,1.0,4.431902692184015,-2.3715871887410835,0.0,-0.49800123600289437,0.2952181478478831,0.0,-0.3680667179899635,-0.6574200976910247,-0.0074755943476115805,-0.3658917045230737,-0.5741528487281468,-0.3203136665406256
13.359999999998035,-1.8828157286700455,-3.5291649057351635,1.0,4.434879416465802,-2.3660160245012514,0.0,-0.49836645963382226,0.29456411021556367,0.0,-0.36727375138111096,-0.658125605148955,-0.007476263657557047,-0.3651032218648368,-0.5746545316840486,-0.32086237655350214
13.360999999998034,-1.8783793638092818,-3.5315281346203995,1.0,4.437849137467645,-2.3604411239991636,0.0,-0.4987308963564235,0.29390937403379147,0.0,-0.3664797654502839,-0.6588301757546859,-0.007476907629208052,-0.36431373399034495,-0.5751553327440532,-0.3214105725648088
13.361999999998034,-1.8739400327311109,-3.5338857867406697,1.0,4.44081185049995,-2.3548624960383497,0.0,-0.4990945451749262,0.2932539402214372,0.0,-0.36568476119944193,-0.6595338045478857,-0.007477526247138766,-0.3635232418543072,-0.5756552494714106,-0.3219582493590031
13.362999999998033,-1.869497742445842,-3.5362378583729206,1.0,4.443767550884188,-2.3492801494282243,0.0,-0.4994574050945056,0.29259780970220595,0.0,-0.3648887396393729,-0.6602364865617232,-0.007478119496024449,-0.3627317464200204,-0.5761542794283403,-0.32250540171480346
